Date,Tweets
7/6/2020 11:55,"b'RT @Lrihendry: ME: Doctor, when do you think COVID-19 will be over? \n\nDOCTOR: I don\xe2\x80\x99t know, I\xe2\x80\x99m not much into politics.'"
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,b'RT @Exclusive_Hotel: We\xe2\x80\x99re delighted to announce we have been awarded Covid-19 Confident by the AA after working hard behind the scenes to\xe2\x80\xa6'
7/6/2020 11:55,b'RT @QTAnon1: Ghislaine Maxwell has tested positive for COVID-19 in New Hampshire jail.\n\nWe all know how this ends.'
7/6/2020 11:55,b'RT @afrofarian: Over 150 doctors hit with Covid-19 - Ghana Medical Association \n\n\xf0\x9f\x98\xa5'
7/6/2020 11:55,"b""There aren't many of them left, but video stores in Western New York have experienced an increase in business durin\xe2\x80\xa6 https://t.co/9vAFUX1hLs"""
7/6/2020 11:55,"b'RT @Lrihendry: ME: Doctor, when do you think COVID-19 will be over? \n\nDOCTOR: I don\xe2\x80\x99t know, I\xe2\x80\x99m not much into politics.'"
7/6/2020 11:55,"b'RT @JonLemire: On Feb 6th, Trump stood before cameras to celebrate his impeachment acquittal. He believed a new chapter had begun\n\nIt had.\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @CGIARgender: The new CGIAR COVID-19 Hub will be a platform for future scientific breakthroughs in the fight against #COVID19 https://t.\xe2\x80\xa6'
7/6/2020 11:55,b'RT @RanaAyyub: India Overtakes Russia As Third Worst-Hit Nation In COVID-19 Tally\n\nIndia is now preceded only by Brazil and the US. \nhttps:\xe2\x80\xa6'
7/6/2020 11:55,b'The doctor who\xe2\x80\x99s curing Covid-19 with zinc and hydroxychloroquine https://t.co/mdxAF0LhAO via @theconwom'
7/6/2020 11:55,b'RT @orlandosentinel: Man in famous 9/11 photo dies from COVID-19 in Florida https://t.co/ghQHn0vMjO https://t.co/hJjGdbN6hE'
7/6/2020 11:55,"b'RT @JonLemire: On Feb 6th, Trump stood before cameras to celebrate his impeachment acquittal. He believed a new chapter had begun\n\nIt had.\xe2\x80\xa6'"
7/6/2020 11:55,"b""RT @SheolStatic: I wouldn't be too worried about Yersinia pestis (Bacteria that causes the Black/Bubonic plague), it's easier to control th\xe2\x80\xa6"""
7/6/2020 11:55,"b'RT @Nouriel: How Humanity Unleashed a Flood of New Diseases\nWhat do Covid-19, Ebola, Lyme and AIDS have in common? They jumped to humans fr\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,b'RT @clarkycj: Small government means you don\xe2\x80\x99t have the resources to fight things like Covid-19 or bushfires #QAndA'
7/6/2020 11:55,b'RT @MaxCRoser: Different German cities made masks mandatory at different points in time. This study uses a synthetic control methodology an\xe2\x80\xa6'
7/6/2020 11:55,b'#MondayMotivation \xe2\x80\x9cIn the face of adversity we\xe2\x80\x99ve continued to invest and press on with the launch of Sheerline\xe2\x80\x9d \xe2\x80\x93\xe2\x80\xa6 https://t.co/kxM6sHRchX'
7/6/2020 11:55,b'RT @StateHouseKenya: New Presidential Guidelines on COVID-19 pandemic.\n#KomeshaCorona https://t.co/CkWq9FOJZV'
7/6/2020 11:55,"b'RT @MSNBC: Florida surpasses 200,000 cases of COVID-19 statewide after adding more than 40,000 cases in the past four days.\n\nhttps://t.co/T\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @StateHouseKenya: New Presidential Guidelines on COVID-19 pandemic.\n#KomeshaCorona https://t.co/CkWq9FOJZV'
7/6/2020 11:55,"b""RT @CP24: Everyone's quite happy: Humber River Hospital's ICU celebrates being free of COVID-19 patients for first time since March https:/\xe2\x80\xa6"""
7/6/2020 11:55,"b'.@EIB and @CureVacAG sign \xe2\x82\xac75 million loan agreement for the development and large-scale production of vaccines, in\xe2\x80\xa6 https://t.co/fzPgmXIGR2'"
7/6/2020 11:55,"b'RT @shengokai: Academia needs to hurry the fuck up and realize that multiple generations of scholars have been, and will continue to be, fu\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @CAE_info: Essential reading from \xe2\x81\xa6@BSI_UK\xe2\x81\xa9 on preventing a 2nd wave of outbreaks with additional #accessibility and #inclusivity guidan\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,"b'RT @DrTomFrieden: Plain talk on testing. It\xe2\x80\x99s not about the number of tests that get done, it\xe2\x80\x99s about what gets done with them. If test res\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @fs_health: FREE STATE #COVID__19 UPDATE: There\xe2\x80\x99s 2 351 confirmed cases with \n528 Recoveries and 29 Deaths. We have screened 3\xc2\xa0112 948 p\xe2\x80\xa6'
7/6/2020 11:55,b'RT @martgnz: We are tracking Covid-19 cases and deaths in Europe by 173 subnational regions. This interactive map shows how the coronavirus\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @Lrihendry: ME: Doctor, when do you think COVID-19 will be over? \n\nDOCTOR: I don\xe2\x80\x99t know, I\xe2\x80\x99m not much into politics.'"
7/6/2020 11:55,"b'With Covid-19 and Bubonic Plague trending, I think it\'s time to ""ostrich"" and go back to playing Sims 3.  I\'m getti\xe2\x80\xa6 https://t.co/0PiLVJi1DW'"
7/6/2020 11:55,b'UMD-Smithsonian study looks at effect of reduced pollution due to COVID-19 on Maryland\xe2\x80\x99s trees: learn more at\xe2\x80\xa6 https://t.co/b37lICtA2J'
7/6/2020 11:55,"b'RT @ChinaDailyWorld: Fighting the #COVID__19 has strengthened the #Uruguay-China ties. China has sent more than 900,000 face masks, 8,600 u\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @ElijahSchaffer: Over 26 million people participated in BLM protests \n\n&amp; they didn\xe2\x80\x99t contribute to the spike in COVID-19 cases at all\n\nS\xe2\x80\xa6'
7/6/2020 11:55,b'RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?'
7/6/2020 11:55,b'RT @kylegriffin1: Broadway actor Nick Cordero died on Sunday after battling complications from COVID-19 for several months. He was 41. http\xe2\x80\xa6'
7/6/2020 11:55,b'RT @lawyer4laws: NYC Council members\xe2\x80\x99 pork-barrel funding earmarked to thousands of groups \xe2\x80\x94 spanning such weighty initiatives that include\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @aseelaspage: At 4:45pm Saturday the 4th of July, \nThe predominantly African community living in 9 public housing apartments which equat\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @BrexitHead: Interesting correlation between cities with high rates of Covid-19, electoral fraud and the rape of white working class gir\xe2\x80\xa6'"
7/6/2020 11:55,"b""RT @EthicalSkeptic: The two most important charts of Covid-19.\n\nThe difference between pandemic and panic is 'dem' two charts. https://t.co\xe2\x80\xa6"""
7/6/2020 11:55,"b'RT @Artemis888Infin: 40 lobbyists with ties to #TraitorDon help clients secure more than 10 billion in fed coronavirus aid, 5 of them forme\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,b'RT @MaxCRoser: Different German cities made masks mandatory at different points in time. This study uses a synthetic control methodology an\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @AmoneyResists: Anyone got the numbers on how many of the over 132,000 Americans\xe2\x80\x99 families who\xe2\x80\x99ve lost a loved one to COVID-19 @realDona\xe2\x80\xa6'"
7/6/2020 11:55,b'SC state-supported accelerator invests $1.5 million in startups targeting COVID-19    \nhttps://t.co/m0F4tNSALU https://t.co/z35G5ni01y'
7/6/2020 11:55,b'RT @ZLHRLawyers: At least 12 nurses have been arrested by ZRP at Hre Hospital. They are charged with contravening sec 8(3)(a) of the Public\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,b'RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?'
7/6/2020 11:55,"b""RT @DrTomFrieden: It's unthinkable there would be barriers between states in the US. But with current trends, it's unthinkable that there w\xe2\x80\xa6"""
7/6/2020 11:55,b'Assembly sets staff limit + Former assemblyman passes away + COVID-19 surges among Latinos https://t.co/UcCtz2jpkE'
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,"b'RT @_AfricanSoil: A quick reminder how pathetic is SA media:\n\n*When we welcomed Cuban doctors in SA, later that day there were headlines ab\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @GMA: COVID-19: LATEST: https://t.co/vNmKV2UKen\n\n\xf0\x9f\xa6\xa0 37 states report an increases in new COVID-19 infections.\n\n\xf0\x9f\xa6\xa0 48,000+ new cases in the\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @DeanAstumian: The utterly incompetent response by this administration has cost over a hundred thousand lives, tanked the economy, and f\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @ruthmkb: Thank you for all your hard work, .@NYGH_News @HRHospital!!! \xf0\x9f\x91\x8d\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8d""Two Toronto hospitals reach new milestone: no #COVID__19 pa\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,b'Considering the significant rise  in COVID-19 cases do you think a strict Lockdown is necessary \xe2\x9d\x93\xe2\x9d\x93\n\n(India is among\xe2\x80\xa6 https://t.co/kE7lzzuMMb'
7/6/2020 11:55,"b'RT @KNUT_KE: \xe2\x80\x9cFor the duration of Covid 19 schools\xe2\x80\x99 closure, the society must ensure safety of all learners. We need all of them back to sc\xe2\x80\xa6'"
7/6/2020 11:55,b'LRWC says Q1 profit falls 19% on Covid lockdowns\nhttps://t.co/kkncJHDEfX'
7/6/2020 11:55,"b'RT @PoliticalShort: Nightmare in New York: How Covid-19, BLM protests and a liberal mayor are turning the city into a no-go zone as murders\xe2\x80\xa6'"
7/6/2020 11:55,"b""RT @sedboi69: Hey Guys, I lost my job due to Covid-19 as my company couldn't handle the lockdown. I've been in social media marketing for a\xe2\x80\xa6"""
7/6/2020 11:55,"b'@sammyh25 If your flight has been cancelled, please visit our Covid-19 Help Hub which should provide the fastest an\xe2\x80\xa6 https://t.co/DmRQv5YHhk'"
7/6/2020 11:55,"b'RT @WorldEnabled: https://t.co/WJmPljKwOo | ""Why Cities Matter: #Inclusion, #SDGs, &amp; #COVID19 in Latin America"" \n\n@SmartCityLATAM @La_netwo\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @mmpadellan: Donald trump could have saved lives by forcefully declaring that everyone must wear masks.\n\nInstead, he packs his supporter\xe2\x80\xa6'"
7/6/2020 11:55,"b'Doing a Covid-19 risk assesment for work and oh boy, oh boy the Ethnicity section is a mess and makes no sense what\xe2\x80\xa6 https://t.co/qd3VczZgIJ'"
7/6/2020 11:55,b'RT @naralokesh: Yet another shocking instance of how the dead body of a #COVID__19 patient is treated in AP. Authorities in Tirupati are se\xe2\x80\xa6'
7/6/2020 11:55,b'RT @RBReich: The death rate from Covid-19 in Navajo nation is now higher than any single state. \n\nWe should all be outraged by the sufferin\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,b'RT @MaxCRoser: Different German cities made masks mandatory at different points in time. This study uses a synthetic control methodology an\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @Rick_Ragan: @JohnCornyn We are dying here in Texas...\n\nbecause of the massive incompetency of the Republican politicians, like Cruz, Co\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?'
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,b'RT @makodingo: The National Govt gave 5B to Counties for COVID-19 preparedness. This is how much each got. Hold them accountable. https://t\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,"b'RT @PACEcircular: ""As governments are looking for ways to move forward, they can do so without straying from their low-carbon commitments b\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,b'RT @justfac67493666: DR. PHIL SAYS SHUT DOWNS ARE DEADLIER THAN COVID 19 PEOPLE LIVES ARE BEING DESTROYED.'
7/6/2020 11:55,"b'RT @gulf_news: Exclusive: Congress, COVID-19, China and Trump: .@ShashiTharoor in conversation with .@bainjal https://t.co/44LdXBKhuJ'"
7/6/2020 11:55,b'RT @KushagraSaini20: The situation is getting worse day by day and Govt wants to conduct exams. Does it make any sense?\nAre we immune to co\xe2\x80\xa6'
7/6/2020 11:55,b'RT @FTIStaffNg: Staffers across Federal Tertiary Institution in Nigeria have not yet received their New Minimum Wage arrears which were due\xe2\x80\xa6'
7/6/2020 11:55,b'RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?'
7/6/2020 11:55,"b'RT @Lrihendry: ME: Doctor, when do you think COVID-19 will be over? \n\nDOCTOR: I don\xe2\x80\x99t know, I\xe2\x80\x99m not much into politics.'"
7/6/2020 11:55,"b""RT @abhi_anand: I told you! Fingers crossed.\n\nCoronavirus Vaccine News: Oxford researches feel COVID-19 pandemic will end on its own; won't\xe2\x80\xa6"""
7/6/2020 11:55,"b'RT @shengokai: Academia needs to hurry the fuck up and realize that multiple generations of scholars have been, and will continue to be, fu\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,"b'RT @StateDept: Since the onset of COVID-19 and stay-at-home orders, traffickers are exploiting an increasing number of victims via the inte\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @techreview_pk: Daily update on #coronavirus in #Pakistan:\n\n- 231,818 cases\n- 131,649 recoveries\n- 4,762 deaths\n\nSource: https://t.co/jF\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @AqrabaFatima: Something is missing here, 19 points of Covid \xf0\x9f\x98\x82'"
7/6/2020 11:55,"b'RT @LadyMercia: Ghislaine Maxwell has tested positive for COVID-19 in New Hampshire jail, DOJ reports https://t.co/fpDy9mIc7d via @wordpres\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @wspieler: lmaoooooooo boy they bout to do it https://t.co/7LXkWbbipx'
7/6/2020 11:55,"b'RT @KimlykessehOnli: Shatta Wale Postpone Gift of God Album which was Expected to be Released this Year, To Next Year thus 2021 due to Covi\xe2\x80\xa6'"
7/6/2020 11:55,"b""RT @sophiemboyd: Tomorrow's @bordermail front page by the dream team @jcoe00 and @JamieHorneFFX \nFor everything you need to know about the\xe2\x80\xa6"""
7/6/2020 11:55,b'RT @GeraldHarrisTV: BREAKING: Speaker of the Mississippi House of Representatives @PhilipGunnMS announced he and other House members have t\xe2\x80\xa6'
7/6/2020 11:55,"b'SAPM Dr Zafar Mirza tests positive for Covid-19, says he has mild symptoms https://t.co/RoksnLcAWd'"
7/6/2020 11:55,b'RT @nz_voter: I heard a theory the other day that NZ has made a rod for its own back by being Covid-19 free. Apparently it will make it mor\xe2\x80\xa6'
7/6/2020 11:55,b'RT @fisayosoyombo: Now that my behind-the-scenes strategy work is shaping up as planned and the intense field work of recent weeks is windi\xe2\x80\xa6'
7/6/2020 11:55,b'RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?'
7/6/2020 11:55,"b'RT @mmpadellan: Donald trump could have saved lives by forcefully declaring that everyone must wear masks.\n\nInstead, he packs his supporter\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @PenQuinTours: Good day Twitter World!\xf0\x9f\x8c\x8d\n\nIt is #Monday &amp; the start of another week! As our #Covid_19 numbers are going up remember that\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @SenSchumer: This July 4th, I was so proud to join the @Sept11Memorial as it re-opens today to family members, the 9/11 community, and w\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @dw_politics: \xf0\x9f\x94\xb5Germany\'s Federal Health Minister @JensSpahn has warned that the virus is ""still there"" and getting rid of masks ahead of\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @KKmedia_gh: \xf0\x9f\x94\xb4Six students from Accra Girls SHS students have tested positive for COVID-19. #kknews https://t.co/EenHiMbvMJ'
7/6/2020 11:55,b'RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?'
7/6/2020 11:55,"b'RT @barrendero: SPS minutes say a riot, not COVID-19, was the catalyst for Humza Yousaf\xe2\x80\x99s decision to flood Scotland with early release cri\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @PoliticalShort: Nightmare in New York: How Covid-19, BLM protests and a liberal mayor are turning the city into a no-go zone as murders\xe2\x80\xa6'"
7/6/2020 11:55,b'@luckydavec Get with the Public Health rules lady!! Wearing a mask is the new normal to protect everyone from the C\xe2\x80\xa6 https://t.co/gin2QsrwCH'
7/6/2020 11:55,b'RT @kylegriffin1: Broadway actor Nick Cordero died on Sunday after battling complications from COVID-19 for several months. He was 41. http\xe2\x80\xa6'
7/6/2020 11:55,b'RT @StateHouseKenya: New Presidential Guidelines on COVID-19 pandemic.\n#KomeshaCorona https://t.co/CkWq9FOJZV'
7/6/2020 11:55,b'RT @wspieler: lmaoooooooo boy they bout to do it https://t.co/7LXkWbbipx'
7/6/2020 11:55,"b'RT @ryanstruyk: .@SenDuckworth on Trump speech: ""He spent more time worried about honoring dead Confederates than he did talking about the\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @bpdeepu_TNIE: #Police inspecting vehicles at Kazhakoottam in Thiruvananthapuram on Monday morning. As #triplelockdown  has been announc\xe2\x80\xa6'
7/6/2020 11:55,b'What do you think? #coronavirus @realDonaldTrump #MAGA2020 #Covid_19 #mask https://t.co/LPCqnMvDf6'
7/6/2020 11:55,b'RT @JRehling: COVID-19 cases in Canada are down 82% from their peak.\n\nCOVID-19 cases in Italy are down 97% from their peak.\n\nCOVID-19 cases\xe2\x80\xa6'
7/6/2020 11:55,b'RT @BeauWillimon: Today is @realDonaldTrump\xe2\x80\x99s 257th golf outing. \n\nThat is more than 1 out of 5 days as president. \n\nApproximate cost to ta\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @PunjPranav: Respected INDIA gov. And Bihar gov please help us many students of Bihar are stuck in Kyrgyzstan Classes are closed , Hoste\xe2\x80\xa6'"
7/6/2020 11:55,b'The most complete and detailed guide for our cities after covid-19. Amazing job! Congratulations to\xe2\x80\xa6 https://t.co/yKy2Zx1svd'
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,"b'As the world learns to live with this pandemic, at IMUN 13.0, Register Now for just $9. Committees &amp; the topics:\nUN\xe2\x80\xa6 https://t.co/tZMM6cQQKv'"
7/6/2020 11:55,"b""RT @moneycontrolcom: #Coronavirus | Here's a quick comparison of the worst-affected states for #Covid19 infection rate, mortality and more\xe2\x80\xa6"""
7/6/2020 11:55,"b'@Ssssspj Hi Smriti, as we have checked the airline is not providing cancellation fee waiver for these travel dates.\xe2\x80\xa6 https://t.co/N1fXpTmNPo'"
7/6/2020 11:55,"b'RT @urlocalchlo: if you could sacrifice one genre of music to end COVID-19, what would it be? and why country music?'"
7/6/2020 11:55,"b'RT @gmanews: BREAKING: DOH reports 2,099 new COVID-19 cases (1,258 Fresh, 841 Late), 6 new deaths, and 243 new recoveries. \n\nThis brings th\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @BeauWillimon: Today is @realDonaldTrump\xe2\x80\x99s 257th golf outing. \n\nThat is more than 1 out of 5 days as president. \n\nApproximate cost to ta\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @BappityBoopity: First COVID-19, then an Ebola scare and now a case of the bubonic plague/Black Death? Throw the whole year away please.\xe2\x80\xa6'"
7/6/2020 11:55,b'The situation is getting worse day by day and Govt wants to conduct exams. Does it make any sense?\nAre we immune to\xe2\x80\xa6 https://t.co/VbtgCh7gzG'
7/6/2020 11:55,"b'RT @Lrihendry: ME: Doctor, when do you think COVID-19 will be over? \n\nDOCTOR: I don\xe2\x80\x99t know, I\xe2\x80\x99m not much into politics.'"
7/6/2020 11:55,"b'RT @AmyAthatcher: ""Broadway actor Nick Cordero dies at 41 after months of COVID-19 complications""  https://t.co/6aO0BfGzXs'"
7/6/2020 11:55,b'RT @SethAbramson: Those of us who care about our country must accept the possibility that too many Americans are selfish or stupid for us t\xe2\x80\xa6'
7/6/2020 11:55,b'RT @kylegriffin1: Broadway actor Nick Cordero died on Sunday after battling complications from COVID-19 for several months. He was 41. http\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @LSHTM_Alumni: ""Even though this felt like a small effort..., surely gave me satisfaction ...that I had been useful to even some of thos\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @eugenegu: @realDonaldTrump The President of the United States constantly using social media to call COVID-19 the \xe2\x80\x9cChina Virus\xe2\x80\x9d is a vio\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @MariGriffin: Pre-pandemic, 3.4 billion, or nearly half the world, lived below $5.50/day. That number had barely declined since 1990. CO\xe2\x80\xa6'"
7/6/2020 11:55,b'Trump-connected lobbyists reap windfall in COVID-19 boom\nhttps://t.co/9dMr68KRwv'
7/6/2020 11:55,b'RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?'
7/6/2020 11:55,b'RT @fivestarmichael: Looks like Covid-19 will be around at least until November 3rd.'
7/6/2020 11:55,b'RT @VeroBarbelet: New Blog | From my colleague @J0hn_Bryant @hpg_odi: All eyes are on local humanitarian responders during Covid-19 \xe2\x80\x93 now t\xe2\x80\xa6'
7/6/2020 11:55,"b'RT @OliverStuenkel: In the midst of the worst pandemic in a century, Brazil has not had a Minister of Health for the past 50 days. More tha\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @vijayrupanibjp: Covid-19 recovery rate in 21 states, UTs higher than national average of 60.77%: Health ministry\nhttps://t.co/pcdM6PPQK\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?'
7/6/2020 11:55,"b""RT @CNNPolitics: FDA Commissioner Stephen Hahn, a member of the White House coronavirus task force, refuses to defend President Trump's unf\xe2\x80\xa6"""
7/6/2020 11:55,"b""RT @aidilarazak: @zulazizabdullah Btw, I hv been maintaining this site since 10/3. It shows the Malaysia's amazing progress in fighting C-1\xe2\x80\xa6"""
7/6/2020 11:55,b'RT @Fatbob2013: Mankind has been on this Earth for yonks.......why has Covid 19 suddenly appeared......the only answer is ......Manufacture\xe2\x80\xa6'
7/6/2020 11:55,b'RT @SCHBWOY: 28% of BOST Staff have tested positive for COVID-19. Head Office has been Closed'
7/6/2020 11:55,"b'RT @JonLemire: On Feb 6th, Trump stood before cameras to celebrate his impeachment acquittal. He believed a new chapter had begun\n\nIt had.\xe2\x80\xa6'"
7/6/2020 11:55,"b'RT @snb19692: This government have shown their true ineptitude, contempt &amp; incompetence in 3 months dealing with Covid_19, nothing but lies\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @KrystinaArielle: Racism and Covid-19 aren\xe2\x80\x99t going away just because you\xe2\x80\x99re tired of hearing about them.'
7/6/2020 11:55,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:55,b'22 Covid-19 patients in acute beds currently https://t.co/JAw2585Il3  #COVID\xe3\x83\xbc19 #covid19ireland'
7/6/2020 11:55,"b""RT @mmpadellan: @realDonaldTrump 1. It's COVID-19, or Coronavirus, jackass.\n2. Cases are up because more people are catching it.\n3. More pe\xe2\x80\xa6"""
7/6/2020 11:55,"b'RT @Lrihendry: ME: Doctor, when do you think COVID-19 will be over? \n\nDOCTOR: I don\xe2\x80\x99t know, I\xe2\x80\x99m not much into politics.'"
7/6/2020 11:55,"b'#PUP figs: Since beginning of June, 104 people medically certified as having #Covid19 -further 946 medically certif\xe2\x80\xa6 https://t.co/dD2n6hqDMm'"
7/6/2020 11:55,"b'RT @JonLemire: On Feb 6th, Trump stood before cameras to celebrate his impeachment acquittal. He believed a new chapter had begun\n\nIt had.\xe2\x80\xa6'"
7/6/2020 11:55,b'RT @cabot_phillips: So are we gonna talk about the fact that more people in NYC today were murdered in the streets than were killed by COVI\xe2\x80\xa6'
7/6/2020 11:55,"b'Situation becomes worse day by day COVID 19: Headache, vomiting and more added to list of symptoms in India\xe2\x80\xa6 https://t.co/McMhyVe8xA'"
7/6/2020 11:55,"b'RT @the_hindu: Remdesivir is showing reports of liver damage in patients from across India, says health official\nhttps://t.co/eezDFVrYdl'"
7/6/2020 11:55,b'RT @FaruqBashar: I must admit Covid-19 really fucked up a lot of things for me.'
7/6/2020 11:55,b'RT @aspiringJB: @MarissaNovetsky @msstaceylace She apparently has tested positive to covid-19 in jail. Suprising huh?'
6/28/2020 8:46,"b""RT @9NewsAdel: South Australia's economy is set to receive a major boost in the form of thousands of people returning to work as the state'\xe2\x80\xa6"""
6/28/2020 8:46,b'Waise #India mein bhi nahi hone the itne cases as #LockdownFailed #Covid_19 #COVIDIOTS https://t.co/8aII9zfYYg'
6/28/2020 8:46,"b""RT @DougChapmanSNP: John Major claims pandemic makes Scottish independence efforts 'more difficult' - which is contrary to the view of most\xe2\x80\xa6"""
6/28/2020 8:46,"b'Covid-19: More 43 die, 3,809 test positive, 1,409 recover in 24 hours-490288 https://t.co/jZwUEQ5j3n'"
6/28/2020 8:46,b'RT @drcateshanahan: Vegetable oil kills. The most common high PUFA oil is soy. Worldwide equation: Soy oil consumption = high COVID-19 deat\xe2\x80\xa6'
6/28/2020 8:46,b'RT @etammykim: Just watched a Korean news broadcast in which item #3 was a SHOCKING CLUSTER of 11 Covid-19 cases at a church and item #4 wa\xe2\x80\xa6'
6/28/2020 8:46,"b'RT @NHSMillion: Thanks to your support, third year student nurses who stepped up to fight Covid-19 WILL have their contracts honoured!\n\nThi\xe2\x80\xa6'"
